00000000001732305085	00709454683149099008	2
00000000004876742687	00000000001321275720	1
00000000000283006852	00000000000041377729	1
00000000003292404367	00000000001330112172	1
00000000000365887057	00000000000050618718	1
00000000002752214935	00000000000328918379	1
00000000003815886140	00000000003049050720	1
00000000000089732389	00000000000135281645	1
00000000001976548482	00000000003154357220	1
00000000000254229953	00000000000507501733	1
00000000001271853997	00000000000524624219	3
00000000000619960671	00000000003927594799	1
00000000004824639473	00000000001082822780	2
00000000002459169992	00000000000833944074	1
00000000000280504341	00000000001612739786	1
00000000000883111981	00000000000031798899	1
00000000001877835510	00000000000018194079	1
00000000000090129764	00000000000984413802	1
00699221303128158208	00000000001516164476	1
00710907311469039618	00000000000713935633	2
00000000000569312266	00000000000136567411	1
00000000000256169078	00000000002362311809	1
00000000000875207544	00000000000875207544	1
00000000002546093030	00000000000743008424	1
00000000003142071295	00000000000086921288	1
00000000002393233360	00000000000604360798	1
00000000000416159742	00000000003245061670	1
00000000000097169576	00000000000066850040	1
00000000000129549210	00000000002453527320	1
00000000001453519794	00000000000233614681	1
00000000003021445430	00000000003165243080	1
00000000002898429290	00000000003142688670	1
00000000000496202799	00000000000195651241	2
00705380800548769792	00710907311469039618	4
00000000000269750887	00000000000074387981	1
00000000000024512707	00000000002951602250	1
00000000000174766935	00000000000055520719	1
00000000001171961724	00000000000255608413	2
00000000000169666802	00000000002824512202	1
00000000002493265460	00000000004818954251	1
00000000004857060353	00000000003221683064	1
00000000004912760211	00000000002278702860	1
00000000003157137140	00000000002960924181	1
00000000000467463706	00000000002557857535	1
00000000000298466450	00000000000015784059	1
00000000002197785234	00000000000719515690	1
00000000000044423354	00000000000098932084	1
00710907311469039618	00000000003093203988	1
00000000000049400368	00000000000079993114	1
00000000000361019300	00000000001672959998	1
00000000000049702206	00000000000242245578	1
00000000001140642025	00000000004851236015	1
00000000002958394596	00000000000244935934	1
00000000001145353142	00000000000382205123	1
00000000000776907692	00000000001389755288	1
00000000003793535105	00000000003079976039	1
00000000000355334137	00000000000098472706	1
00000000000604508732	00000000002895054514	1
00000000001276263180	00000000000482658470	1
00000000000302077736	00000000000929153934	2
00000000000256169078	00000000001516633290	2
00000000000787903278	00000000000128369845	1
00000000000831028135	00000000000011912362	1
00703618765930557440	00000000000997502930	1
00000000000944786160	00000000000988270728	1
00000000001219376443	00000000002892612583	1
00000000004150734736	00000000002326195021	1
00708773346838777856	00000000002925421583	1
00000000002782724167	00000000000029018320	1
00000000003188727522	00000000003188727522	1
00000000001115082126	00000000001013444497	1
00000000001105260510	00000000000363972381	1
00000000002296323320	00000000000176566242	1
00000000002485730953	00000000004049785589	2
00000000000508775279	00000000000200134126	1
00000000001856579136	00000000003270330092	2
00000000003294902443	00000000000302037043	1
00000000000039627835	00000000003431630051	1
00000000000055167432	00000000000063701775	1
00000000000625650258	00000000003413014684	1
00000000003157137140	00710879496669405184	1
00000000000462401294	00000000001444597046	1
00000000001518978282	00000000002234408886	1
00000000000275559288	00000000000361249255	1
00705701582097223681	00000000000588983351	1
00000000004887882075	00000000004519288397	1
00000000000430944132	00000000002972931020	1
00000000000916821024	00000000003107842400	2
00000000002252463630	00000000002699906894	1
00000000003281580559	00000000000016193271	1
00000000001168047517	00000000000297903581	1
00000000003013616497	00000000002825103073	1
00000000003181493660	00000000000284930250	1
00000000004876397531	00000000000017290098	2
00000000001370096858	00000000004824545752	3
00708033691088502786	00000000000028507777	1
00000000003994850633	00000000000512310952	1
00000000002185419044	00000000003160884991	1
00000000004876742687	00000000001305854161	1
00000000000763764416	00000000003061162316	1
00000000000090129764	00000000000487736815	1
00000000000229001309	00000000002407294586	1
00000000002246185980	00000000002684406739	1
00000000000577620917	00000000003006885222	1
00000000000321996008	00000000003264040949	1
00000000003178332109	00000000003042476969	2
00000000000144961262	00000000000065851020	1
00000000004419804493	00000000003157700029	1
00000000000399521308	00000000002726063492	1
00000000000385209803	00000000000059237340	1
00000000000255103279	00000000001667432256	1
00000000000720794966	00000000000071201743	1
00000000000118955836	00000000000094775494	1
00000000002211967739	00000000002533555214	1
00000000000590769608	00000000003221728993	2
00000000004857060353	00000000002849358247	1
00000000004838903272	00000000003268978537	1
00000000000223589114	00000000000253616226	1
00000000000241797328	00000000000216289357	1
00000000000397491153	00000000000424177487	1
00000000002940598646	00000000003525156380	1
00000000003178332109	00000000004805257755	1
00000000000503339334	00000000000503339334	1
00000000002858213906	00000000002506480195	1
00000000000853203313	00000000001849560661	4
00000000001006702291	00000000002749447803	1
00000000001678952462	00000000003106987405	1
00000000003145971127	00000000000471779083	1
00000000000025786978	00000000000208723776	1
00000000000483755845	00000000000043375258	1
00000000000242399549	00000000000025166832	1
00708869290959740928	00000000002178348182	1
00000000000405536082	00000000000038282579	1
00000000001584350917	00000000000276656109	1
00000000000012294132	00000000000006484432	1
00000000000061024394	00000000002275705045	1
00000000000722216472	00000000002882916272	1
00000000000158402198	00000000000094775494	1
00000000000829353896	00000000002912337562	1
00000000001584074964	00000000000302628482	1
00000000004147931357	00000000001001988398	1
00000000004875749800	00000000000213480849	1
00000000000049400368	00000000000134219888	1
00000000001342350661	00000000000086686423	1
00000000000022242087	00000000000034111295	1
00000000002779446721	00000000002614694845	2
00000000000379304058	00000000000019730331	1
00000000000353992058	00000000000152002491	1
00000000003286428746	00000000000143895663	1
00000000000996680700	00000000002542029499	3
00000000002526722684	00000000001262623074	1
00000000000077067722	00000000003036863516	1
00710907311469039618	00708361205753225218	3
00000000002799569620	00000000000025365536	1
00000000003153229100	00000000000185142711	1
00000000000347235965	00000000000517908825	1
00000000001853664174	00000000003524014400	1
00000000001343763991	00000000000056361385	1
00000000001334789996	00000000003672448836	1
00000000000115727999	00000000003352668507	1
00000000002294228947	00000000002609988248	1
00000000000476732643	00000000000564697040	1
00000000001001649888	00000000000142781650	1
00000000001974736561	00000000003619573159	1
00000000002211967739	00706560411819253760	1
00715664808633372672	00000000000447226821	2
00000000000089732389	00000000000331771084	1
00000000000283838694	00000000000085433682	1
00000000000851394212	00000000000851394212	1
00000000002601296090	00000000004335010392	1
00000000000076768120	00000000000065809322	1
00000000002489614542	00000000000122025193	1
00000000000547850362	00000000000753916992	1
00000000001413096835	00000000000462798685	1
00000000000997812120	00000000000071201743	1
00000000000051729440	00000000000911191633	1
00000000000418939489	00000000000332777418	1
00000000001303878332	00000000000224200628	1
00000000000960788114	00000000000132917614	1
00000000002954611812	00000000000132774626	1
00000000002207365861	00000000001582341876	1
00000000001236525295	00000000000018916432	1
00000000002189624534	00000000000884020369	1
00000000002489614542	00000000000020429845	1
00000000002992131248	00000000001078287655	1
00000000001157979428	00000000001725548797	1
00000000001062934140	00000000000144291884	1
00000000000626067702	00000000002202460296	1
00000000000520775182	00000000000184798032	1
00000000003021445430	00000000003021445430	3
00000000000298466450	00000000002468599878	1
00000000003527418314	00000000003637382893	1
00000000000354849056	00000000000493957381	1
00000000004704901039	00000000001363693112	5
00000000002246185980	00000000000160056002	1
00000000002808995268	00000000000460585335	1
00000000002436336981	00000000000701177444	1
00000000002436336981	00000000003173546142	1
00000000000062473842	00000000001464034718	1
00000000000136633642	00000000000047861814	1
00000000000348348781	00000000000540941782	1
00000000002386306975	00000000000542936786	1
00000000000569312266	00000000001354238672	1
00000000003145971127	00000000003127745918	1
00000000000254229953	00000000003094476818	1
00000000004370224396	00000000003099181112	1
00000000002207365861	00000000000971517740	1
00000000000285651459	00000000000066408053	1
00708033691088502786	00000000001677894596	1
00000000003188727522	00000000002260460150	1
00000000000354360378	00000000003018303043	1
00000000000335544191	00000000000452451283	1
00000000003012787458	00000000002278183554	1
00000000001068604969	00000000000564697040	1
00000000000470508247	00000000000936204583	1
00000000000625650258	00000000001046269406	6
00000000000443471631	00000000000388744037	1
00715638570313244672	00000000002414152080	1
00000000000459223426	00000000000183192784	1
00711956288570265600	00000000000181985427	1
00000000000750778466	00000000004807441414	1
00000000002338624824	00000000003196683180	1
00000000001225511444	00000000000438033153	1
00000000000416834584	00000000000250718911	1
00000000000825307206	00000000000130494271	1
00000000002459169992	00000000001418166697	6
00000000000210427692	00000000000167402389	1
00000000003195674366	00000000002177948102	1
00000000000368445213	00000000000558886593	1
00000000000128541141	00000000003288594240	1
00000000003285620905	00000000000132385468	1
00000000000147883058	00000000000000742143	2
00000000000363376633	00000000002936714848	1
00000000000488520196	00000000000446821067	1
00000000000363376633	00000000000014159148	1
00000000002489614542	00000000000213739836	1
00000000001043553967	00000000001201889646	1
00000000000283838694	00000000000014260960	1
00000000000363376633	00000000000460163041	1
00000000001494712501	00000000000111556701	1
00000000004346919254	00000000000520273105	1
00000000000099131977	00000000000560641368	1
00705380800548769792	00000000002992030631	1
00000000004394598136	00000000003561524960	1
00000000000053324288	00000000000094827499	1
00000000002246185980	00000000002489423790	1
00000000003846810133	00000000000222753175	1
00000000000416423180	00000000000480709171	1
00000000000801704851	00000000000594081231	1
00000000000821421151	00000000000052372858	1
00000000000541048106	00000000002834190073	2
00000000000470933054	00000000004264517121	1
00000000002471637006	00000000000560641368	1
00000000003993655394	00000000003383673483	4
00000000001331491471	00000000000807013658	1
00000000003036758468	00000000000964711081	1
00000000000222753175	00000000003594736934	1
00000000000568081069	00000000002748844321	1
00000000003433472179	00000000000632065012	1
00000000000269793645	00000000003508798392	1
00000000001027368414	00000000000091294135	1
00000000003433472179	00000000003118852514	1
00000000000363376633	00000000000014700316	1
00000000000072679666	00000000000019895282	1
00000000000945533797	00000000001117544250	1
00000000001959487406	00000000001959487406	1
00000000000025180828	00000000000180505807	1
00000000003422649554	00000000001127926933	1
00000000000201223844	00000000000016589206	1
00000000001334285796	00000000001334285796	1
00000000003145971127	00000000002781276990	1
00000000002654984834	00000000001552724990	1
00000000000240121129	00000000000225334453	1
00000000003255874928	00000000001949322061	1
00000000000139961839	00000000000034197952	1
00000000000925697094	00000000000465814339	1
00000000002609555604	00000000001122401492	1
00000000000710686520	00000000001302055856	1
00000000001232671561	00000000001961555083	1
00000000003734776696	00000000003277276172	1
00000000000483755845	00000000000064209843	2
00000000003186857918	00000000000335141638	2
00000000002839609579	00000000000437512036	1
00000000001570992096	00000000002513715720	1
00000000002211967739	00000000000376502929	1
00000000001288452264	00000000001372975219	1
00000000000254016916	00000000002949219788	1
00000000000395189226	00000000000580565662	1
00000000001132390279	00000000000115622213	1
00000000003145971127	00000000001572594187	1
00000000000416160743	00000000003021500640	1
00000000002459169992	00000000000077844168	1
00000000004785920596	00000000000872683897	1
00000000002893675236	00000000000009409752	1
00000000001386759872	00000000001646900498	1
00000000000022058133	00000000000043822123	1
00000000000317178936	00000000000567471315	1
00000000000590769608	00000000000457654390	1
00000000000327900333	00000000000557597678	1
00000000004876742687	00000000004831933905	1
00000000000274024940	00000000002928299622	1
00000000000275559288	00711095591732977664	1
00000000001645760090	00000000000839564388	1
00715638570313244672	00000000000744369242	1
00000000004716291135	00000000000267834939	1
00708500872628547584	00000000002465436362	1
00000000000256937448	00000000000612896191	1
00000000000268853673	00000000000596215303	1
00000000004665964152	00000000003309489938	2
00000000000274024940	00000000002810869267	1
00000000000360104531	00000000000243687979	1
00000000000498651485	00000000000900176486	1
00000000001585304312	00000000000101968440	1
00000000001225511444	00000000000391233066	1
00000000000201223844	00000000001339835893	1
00000000002150214247	00000000003421823949	1
00000000003974222441	00000000000185142711	1
00699221303128158208	00699221303128158208	1
00000000000116834404	00000000003805550774	1
00000000001211736990	00000000000771606164	1
00000000002675400278	00000000002576078256	1
00000000000254229953	00000000002853164970	1
00000000001132390279	00000000001622414456	1
00704937353647951873	00000000002899652936	1
00000000004912760211	00000000001498628336	1
00000000001091626734	00000000000009624742	1
00000000000056067399	00000000000999470034	1
00000000000103258584	00000000000070663487	1
00000000002489614542	00000000000954037566	1
00000000000854857974	00000000001685628841	1
00000000002594596363	00000000001859092879	4
00000000000890663725	00000000003066764238	1
00000000000156917894	00000000003778797012	1
00000000000077067722	00000000002424558266	1
00713088534937149440	00000000000092708272	1
00000000003749173279	00000000001417496222	1
00000000000362679581	00000000000567471315	1
00000000000416423180	00000000001574808505	1
00000000004066666652	00000000000063701775	1
00713100049975214083	00000000003869828172	2
00000000000416162787	00000000000488013057	1
00000000001168727802	00000000002440839476	1
00000000000274024940	00000000003260760062	1
00000000000201683510	00000000000018949452	1
00000000001334789996	00000000000594248359	1
00000000002934444091	00000000000306205579	1
00000000000840468878	00000000000171682730	1
00000000003734776696	00000000000334677696	1
00000000002185419044	00000000000447387876	1
00000000000488610297	00000000000523731954	1
00000000000243148787	00000000001227281234	2
00000000001732305085	00000000002847387964	1
00000000000564616783	00000000003147599796	2
00000000002954966838	00000000003194006527	1
00715335526623092736	00000000000275607760	1
00000000004386985453	00000000000370470481	1
00000000000148123076	00000000001582341876	1
00000000003312611654	00000000000431922694	1
00000000000444001845	00000000000370024866	2
00000000001585304312	00000000001585304312	1
00000000003257080339	00000000000098310564	1
00000000000264347260	00000000003242837564	2
00000000002855828264	00000000000242245578	1
00713019648103550977	00000000000749177834	1
00000000000989063138	00000000001372975219	1
00000000000731156906	00000000000193194851	1
00000000001115082126	00000000000997401750	1
00000000000490517399	00000000002857089212	1
00000000002652142260	00000000001698040651	1
00000000002459169992	00000000003006647181	1
00000000002246185980	00000000002351748994	1
00000000002779446721	00000000000399971207	1
00000000000055577810	00000000000051241574	1
00715659173241950212	00000000000091478624	1
00000000004908779038	00000000000528717620	1
00000000001459170008	00000000002526725209	1
00000000000326053836	00000000000149733596	1
00000000000571459328	00000000000039857213	3
00000000003293287697	00000000002459282435	1
00000000000894024914	00000000000866331206	1
00000000000515379700	00000000000636511384	1
00000000004211449936	00000000000340603681	1
00000000003240208130	00000000001857428977	1
00000000000861991214	00000000000752196367	1
00000000002825107161	00000000002872172938	1
00000000004772949556	00000000000577826976	1
00000000002980009718	00000000000027260086	1
00708033691088502786	00000000000031127446	1
00000000000728391313	00000000003142531978	1
00000000001046685456	00000000003278764224	1
00000000000324322729	00000000001137904970	1
00000000001628523541	00000000000262310943	1
00000000002299708732	00000000000042038084	1
00000000000089732389	00000000000203110242	1
00710814738872188928	00000000000625016581	1
00000000001628523541	00000000001222616833	1
00000000000303179363	00000000000560641368	1
00000000000332523511	00000000003247181772	1
00000000002825107161	00000000000847583184	1
00000000000515379700	00000000000195651241	1
00000000000361216458	00000000000180083460	1
00000000000248695689	00000000000041777143	1
00000000001171961724	00000000000739451875	1
00000000001222481983	00000000000481247215	1
00000000002167938404	00000000002889558798	1
00714912202084511744	00000000000149733596	1
00000000000336621911	00696792726365462530	1
00000000000220172195	00000000000032947008	1
00000000003188727522	00000000002969361547	1
00000000000798167714	00000000002798006766	1
00000000000540250289	00000000004813193625	1
00000000000320287741	00000000000323034341	1
00000000000241797328	00000000001038258228	1
00000000000409824262	00000000002347168765	1
00000000000988522262	00000000000541533330	1
00702509669839990784	00000000002441858376	1
00000000000750778466	00000000004827770545	1
00000000002521367083	00000000000150230224	1
00000000000256937448	00000000003316593974	1
00000000001677676639	00000000004420689261	1
00000000000346934576	00000000000549601037	1
00000000000944786160	00000000000376502929	1
00000000003994850633	00000000000916202234	1
00000000000023321417	00000000000184906827	1
00000000000273278617	00000000000023343960	1
00000000002970130153	00000000002915358366	1
00000000003350227246	00000000002780978316	1
00000000000954094687	00000000000602977525	1
00000000003150233476	00000000002212794674	1
00000000002893101433	00000000002671300729	1
00000000000289392144	00000000004755047825	1
00000000000586782027	00000000000070663487	1
00000000004894925363	00000000004894925363	1
00000000000275167847	00000000001568434604	1
00000000003149018040	00000000002591290550	2
00000000000089732389	00000000000113722629	1
00000000000813542394	00000000002686761530	1
00000000000539800184	00000000000185301285	1
00000000000307760589	00000000000185675978	2
00000000002799569620	00000000000267274526	1
00000000003734776696	00000000004741137830	1
00714921246341918720	00000000000544056568	1
00000000001900023894	00000000004338319157	1
00000000003041213786	00000000000345716376	1
00000000003182065531	00704529542463901696	3
00000000000587717869	00000000003433472179	1
00000000000416162787	00000000002476089547	2
00000000000274024940	00000000003912381335	1
00000000000070697478	00000000000134758540	1
00000000003041213786	00000000002418994504	1
00000000000121841619	00000000000364170889	1
00000000000432449662	00000000002724697862	1
00000000000224912116	00000000003073436581	4
00000000000356400841	00000000001222142366	1
00000000004418208494	00000000000061003804	1
00000000000126384958	00000000001563308624	1
00000000000450908624	00000000000276483407	1
00000000004773174814	00000000004342479347	1
00000000002420327574	00000000000488912650	1
00000000002451154271	00000000002299457123	1
00000000000872672060	00000000000617199778	1
00702509669839990784	00000000001222481983	1
00000000003162984710	00000000004692512989	1
00000000003285746941	00000000000273487008	1
00000000000130859135	00000000000471741741	1
00000000002675400278	00000000001583809296	1
00000000000116834404	00000000000633287684	1
00000000003195729409	00714070394299408384	1
00000000004055425581	00000000002512985117	1
00000000000541276569	00000000001318542782	2
00000000003096665000	00000000002885980123	1
00000000000817085906	00000000003309786390	3
00000000000084608487	00000000000260348525	1
00000000000425173290	00000000002814607268	1
00000000000119128488	00000000000045452226	1
00000000001113991304	00000000003306428374	1
00000000004746934872	00000000002242901184	1
00000000000518898340	00000000000382491480	2
00000000004021791318	00000000000221162703	1
00000000002910293696	00000000002512884732	1
00000000000929433043	00000000002652222740	1
00000000000590769608	00000000000601889985	1
00000000000305659973	00000000002301895392	1
00000000002489614542	00000000003816909200	1
00000000003219722630	00000000000357607969	4
00000000003996379043	00000000000746024612	1
00000000003255874928	00000000000405728790	9
00000000002438016714	00000000000513738564	1
00000000004909283200	00000000004701217163	2
00000000002451154271	00000000002927162350	1
00000000003257080339	00000000003161163805	1
00000000002459169992	00000000004874832204	1
00000000003320492418	00000000003134798624	1
00000000000061440547	00000000000071251611	1
00000000000078056841	00000000003048983352	1
00000000000310276685	00000000000050618718	1
00000000000257513215	00000000000170005727	1
00000000003662679373	00000000000367572227	5
00000000000040417914	00000000002942782184	1
00000000001453519794	00000000000016548023	1
00000000003230109257	00701976229402902528	1
00000000003197926062	00000000000566481641	1
00000000002236540586	00000000003274447458	1
00000000000379269781	00000000000798859993	1
00000000003993655394	00000000003689119154	1
00000000000348348781	00000000000518534434	1
00000000002744673803	00000000002401392475	1
00000000000119128488	00000000000915002628	1
00000000000820651554	00000000001618870208	1
00000000004876742687	00000000003335586694	1
00000000000965755164	00000000001641851030	1
00000000000534632907	00000000003430015755	1
00000000003246016603	00000000000245269443	1
00000000003219722630	00000000003219722630	1
00000000000363376633	00000000000354778701	1
00000000000625650258	00000000000396936976	1
00711778882668650496	00000000000552865041	1
00000000000015903536	00000000000398563442	1
00000000004704901039	00000000002881700867	4
00000000002870933724	00000000000270608900	1
00000000004909283200	00000000004204674139	1
00715640662469816320	00000000000017943285	1
00710907311469039618	00000000000359603662	1
00000000001605096986	00000000000508932270	1
00000000000123247214	00000000000824919528	1
00000000000349326673	00000000000564697040	1
00000000000081406863	00000000000401692783	1
00000000002620721730	00000000000105104570	1
00000000000297604626	00000000000343618377	1
00000000000486094297	00000000000436154000	3
00715659173241950212	00000000003161792636	1
00000000002792044389	00000000000032688098	1
00000000000244453946	00000000000195504210	1
00000000000356400841	00000000000619928776	1
00000000004894256434	00000000004539076659	1
00000000002150214247	00000000003322853530	1
00000000000361216458	00000000002248923723	1
00000000000425173290	00000000003243036710	1
00000000000322331147	00000000000298573943	1
00000000000092751441	00000000000114685387	1
00000000000081735936	00000000003863352072	1
00000000002246185980	00000000002338609981	1
00000000000184003465	00000000001547513437	1
00000000002246185980	00000000002891491275	1
00000000004912179854	00000000003432644975	1
00000000000304553167	00000000001061560464	1
00000000000123247214	00000000000710686520	1
00000000000363376633	00000000001209417007	1
00000000000274024940	00000000000047886991	1
00000000000431616582	00000000003280989146	1
00713868213893902338	00000000004867386136	4
00000000002465856786	00000000000920989639	1
00000000002459169992	00000000002862807740	1
00000000003246016603	00000000002320107718	1
00000000000048279721	00000000000302142301	1
00000000003948802768	00000000004021497560	1
00000000000261606476	00000000000024231296	1
00000000000296936192	00000000002395817064	1
00000000003063020102	00000000004520643699	1
00000000000115990595	00000000000063701775	1
00000000000597611738	00000000000132493630	1
00000000002397876537	00000000000735314581	1
00000000003527418314	00000000003573460099	1
00000000000103009939	00000000000316577087	1
00708869290959740928	00000000000224007468	1
00000000004804899580	00000000000515722353	1
00000000000118436770	00000000002588948750	1
00000000000475180196	00000000000517127982	1
00000000000478552173	00000000000541211099	1
00000000002328975048	00000000003320508758	3
00000000000494300825	00000000000444773429	1
00000000002937386726	00000000000497449823	1
00000000003145971127	00000000001288442766	1
00000000002832884746	00000000002832884746	1
00000000000537520272	00000000000824739330	1
00000000003285746941	00000000000231064249	1
00715038948700069889	00000000002278797866	1
00000000002204066837	00000000000479996786	2
00000000002347639731	00000000000451199591	1
00000000000240223509	00000000001966543008	1
00000000003870455964	00000000003044627923	1
00000000000425173290	00000000001901244829	1
00000000003119641927	00000000000997502930	1
00000000000248170987	00000000000191879849	1
00000000000817085906	00000000000599799592	1
00000000003191947208	00000000003305953567	1
00000000002779446721	00000000002756888826	2
00000000000446087216	00000000000294876234	1
00000000004369211294	00000000003224491021	1
00000000004395914592	00000000000039615521	1
00000000000065160409	00000000000210564871	1
00000000003293287697	00000000000950674308	1
00000000002937386726	00000000003097475185	1
00715649644215345152	00000000003161792636	1
00000000004912179854	00000000004795208353	1
00000000003168594896	00000000001102984189	1
00000000000386464674	00000000000577459091	1
00000000000317178936	00000000000455569571	1
00000000004688557404	00000000000054902299	1
00000000001171961724	00000000002552980830	1
00710961246292594688	00000000000167566650	2
00000000000240223509	00000000002858137890	1
00000000000106443072	00000000000452155423	1
00000000004490306962	00000000000141633175	1
00000000003219722630	00000000000180773536	2
00000000002410674407	00000000000701177444	1
00000000000475716172	00000000003386365512	1
00000000000754723550	00000000000906935256	1
00000000004795456699	00000000000512753994	1
